image,geometry,outcome,class,det_id,confidence,region_key,iou,ground_truth_coverage,fully_covered,failure_category
1770339128729_0244_1356_08-019.jpg,raw,FP,handwritten,51,0.30029296875,,0.0,0.0,no,false_positive
1770339128729_0244_1356_08-019.jpg,raw,FP,printedonbox,52,0.294677734375,,0.0,0.0,no,false_positive
1770339128729_0244_1356_08-019.jpg,raw,FP,printedonbox,53,0.254638671875,,0.0,0.0,no,false_positive
1770339128729_0244_1356_08-019.jpg,raw,FN,rdc,,,1770339128729_0244_1356_08-019.jpg|OD|14,0.0,0.0,no,detection_missed
1770339128729_0244_1356_08-019.jpg,raw,FN,rdc,,,1770339128729_0244_1356_08-019.jpg|OD|17,0.0,0.0,no,detection_missed
1770339128729_0244_1356_08-019.jpg,raw,FN,rdc,,,1770339128729_0244_1356_08-019.jpg|OD|77,0.0,0.0,no,detection_missed
1770339221260_0244_1066_09-012.jpg,raw,TP,rdc,0,0.83837890625,1770339221260_0244_1066_09-012.jpg|OD|15,0.96875,0.96875,no,
1770339221260_0244_1066_09-012.jpg,raw,TP,rdc,1,0.8076171875,1770339221260_0244_1066_09-012.jpg|OD|36,0.8559510567296996,1.0,yes,
1770339221260_0244_1066_09-012.jpg,raw,TP,rdc,2,0.787109375,1770339221260_0244_1066_09-012.jpg|OD|5,0.9793103448275862,1.0,yes,
1770339221260_0244_1066_09-012.jpg,raw,TP,rdc,3,0.783203125,1770339221260_0244_1066_09-012.jpg|OD|34,0.8678925035360678,0.9249321676213446,no,
1770339221260_0244_1066_09-012.jpg,raw,TP,rdc,4,0.72265625,1770339221260_0244_1066_09-012.jpg|OD|7,0.8063998287671232,0.8063998287671232,no,
1770339221260_0244_1066_09-012.jpg,raw,TP,printedonbox,6,0.6123046875,1770339221260_0244_1066_09-012.jpg|OD|211,0.7886267950862218,0.7910447761194029,no,
1770339221260_0244_1066_09-012.jpg,raw,TP,other,60,0.484375,1770339221260_0244_1066_09-012.jpg|OD|225,0.7874112928108609,0.9565217391304348,no,
1770339221260_0244_1066_09-012.jpg,raw,TP,other,63,0.447509765625,1770339221260_0244_1066_09-012.jpg|OD|223,0.8411122144985105,0.9918032786885246,no,
1770339221260_0244_1066_09-012.jpg,raw,TP,other,65,0.43017578125,1770339221260_0244_1066_09-012.jpg|OD|229,0.764525993883792,0.764525993883792,no,
1770339221260_0244_1066_09-012.jpg,raw,TP,other,67,0.412109375,1770339221260_0244_1066_09-012.jpg|OD|221,0.7874112928108609,0.9565217391304348,no,
1770339221260_0244_1066_09-012.jpg,raw,TP,other,68,0.410888671875,1770339221260_0244_1066_09-012.jpg|OD|231,0.7640067911714771,0.7640067911714771,no,
1770339221260_0244_1066_09-012.jpg,raw,TP,other,73,0.377685546875,1770339221260_0244_1066_09-012.jpg|OD|227,0.7414040114613181,0.9,no,
1770339221260_0244_1066_09-012.jpg,raw,TP,other,76,0.37353515625,1770339221260_0244_1066_09-012.jpg|OD|142,0.8611343950824253,0.878062678062678,no,
1770339221260_0244_1066_09-012.jpg,raw,TP,other,84,0.3408203125,1770339221260_0244_1066_09-012.jpg|OD|233,0.8695652173913043,0.8695652173913043,no,
1770339221260_0244_1066_09-012.jpg,raw,TP,other,96,0.275634765625,1770339221260_0244_1066_09-012.jpg|OD|213,0.8373702422145328,0.8943089430894309,no,
1770339221260_0244_1066_09-012.jpg,raw,TP,other,106,0.25341796875,1770339221260_0244_1066_09-012.jpg|OD|186,0.8981562774363476,0.9565217391304348,no,
1770339221260_0244_1066_09-012.jpg,buffered,TP,rdc,0,0.83837890625,1770339221260_0244_1066_09-012.jpg|OD|15,0.6223428312980552,1.0,yes,
1770339221260_0244_1066_09-012.jpg,buffered,TP,rdc,1,0.8076171875,1770339221260_0244_1066_09-012.jpg|OD|36,0.513,1.0,yes,
1770339221260_0244_1066_09-012.jpg,buffered,TP,rdc,2,0.787109375,1770339221260_0244_1066_09-012.jpg|OD|5,0.5841217605923489,1.0,yes,
1770339221260_0244_1066_09-012.jpg,buffered,TP,rdc,3,0.783203125,1770339221260_0244_1066_09-012.jpg|OD|34,0.6097426470588235,1.0,yes,
1770339221260_0244_1066_09-012.jpg,buffered,TP,rdc,4,0.72265625,1770339221260_0244_1066_09-012.jpg|OD|7,0.7435346542532029,1.0,yes,
1770339221260_0244_1066_09-012.jpg,buffered,TP,printedonbox,6,0.6123046875,1770339221260_0244_1066_09-012.jpg|OD|211,0.6739414366968611,0.9253731343283582,no,
1770339221260_0244_1066_09-012.jpg,buffered,TP,other,60,0.484375,1770339221260_0244_1066_09-012.jpg|OD|225,0.5345622119815668,1.0,yes,
1770339221260_0244_1066_09-012.jpg,buffered,TP,other,63,0.447509765625,1770339221260_0244_1066_09-012.jpg|OD|223,0.5304347826086957,1.0,yes,
1770339221260_0244_1066_09-012.jpg,buffered,TP,other,65,0.43017578125,1770339221260_0244_1066_09-012.jpg|OD|229,0.8114143920595533,1.0,yes,
1770339221260_0244_1066_09-012.jpg,buffered,TP,other,67,0.412109375,1770339221260_0244_1066_09-012.jpg|OD|221,0.5345622119815668,1.0,yes,
1770339221260_0244_1066_09-012.jpg,buffered,TP,other,68,0.410888671875,1770339221260_0244_1066_09-012.jpg|OD|231,0.7237302977232924,0.9354838709677419,no,
1770339221260_0244_1066_09-012.jpg,buffered,TP,other,73,0.377685546875,1770339221260_0244_1066_09-012.jpg|OD|227,0.5391467416783873,1.0,yes,
1770339221260_0244_1066_09-012.jpg,buffered,TP,other,76,0.37353515625,1770339221260_0244_1066_09-012.jpg|OD|142,0.6838106370543542,1.0,yes,
1770339221260_0244_1066_09-012.jpg,buffered,TP,other,84,0.3408203125,1770339221260_0244_1066_09-012.jpg|OD|233,0.688034188034188,1.0,yes,
1770339221260_0244_1066_09-012.jpg,buffered,TP,other,96,0.275634765625,1770339221260_0244_1066_09-012.jpg|OD|213,0.6263888888888889,1.0,yes,
1770339221260_0244_1066_09-012.jpg,buffered,TP,other,106,0.25341796875,1770339221260_0244_1066_09-012.jpg|OD|186,0.599663582842725,1.0,yes,
1770339221260_0244_1066_09-012.jpg,raw,FP,printedonbox,5,0.6181640625,,0.0,0.0,no,false_positive
1770339221260_0244_1066_09-012.jpg,raw,FP,handwritten,58,0.5087890625,,0.0,0.0,no,false_positive
1770339221260_0244_1066_09-012.jpg,raw,FP,handwritten,62,0.474365234375,,0.0,0.0,no,false_positive
1770339221260_0244_1066_09-012.jpg,raw,FP,printedonbox,64,0.432373046875,,0.0,0.0,no,false_positive
1770339221260_0244_1066_09-012.jpg,raw,FP,printedonbox,66,0.416748046875,,0.0,0.0,no,false_positive
1770339221260_0244_1066_09-012.jpg,raw,FP,handwritten,69,0.39990234375,,0.0,0.0,no,false_positive
1770339221260_0244_1066_09-012.jpg,raw,FP,printedonbox,70,0.395751953125,,0.0,0.0,no,false_positive
1770339221260_0244_1066_09-012.jpg,raw,FP,handwritten,71,0.39453125,,0.0,0.0,no,false_positive
1770339221260_0244_1066_09-012.jpg,raw,FP,printedonbox,72,0.382568359375,,0.0,0.0,no,false_positive
1770339221260_0244_1066_09-012.jpg,raw,FP,handwritten,74,0.37744140625,,0.0,0.0,no,false_positive
1770339221260_0244_1066_09-012.jpg,raw,FP,printedonbox,75,0.37646484375,,0.0,0.0,no,false_positive
1770339221260_0244_1066_09-012.jpg,raw,FP,printedonbox,77,0.370361328125,,0.0,0.0,no,false_positive
1770339221260_0244_1066_09-012.jpg,raw,FP,printedonbox,78,0.3603515625,,0.0,0.0,no,false_positive
1770339221260_0244_1066_09-012.jpg,raw,FP,handwritten,79,0.354248046875,,0.0,0.0,no,false_positive
1770339221260_0244_1066_09-012.jpg,raw,FP,printedonbox,80,0.3525390625,,0.0,0.0,no,false_positive
1770339221260_0244_1066_09-012.jpg,raw,FP,printedonbox,81,0.349365234375,,0.0,0.0,no,false_positive
1770339221260_0244_1066_09-012.jpg,raw,FP,printedonbox,82,0.343017578125,,0.0,0.0,no,false_positive
1770339221260_0244_1066_09-012.jpg,raw,FP,other,83,0.342529296875,,0.0,0.0,no,false_positive
1770339221260_0244_1066_09-012.jpg,raw,FP,printedonbox,85,0.340087890625,,0.0,0.0,no,false_positive
1770339221260_0244_1066_09-012.jpg,raw,FP,printedonbox,86,0.32080078125,,0.0,0.0,no,false_positive
1770339221260_0244_1066_09-012.jpg,raw,FP,printedonbox,87,0.3134765625,,0.0,0.0,no,false_positive
1770339221260_0244_1066_09-012.jpg,raw,FP,handwritten,88,0.312744140625,,0.0,0.0,no,false_positive
1770339221260_0244_1066_09-012.jpg,raw,FP,handwritten,89,0.303466796875,,0.0,0.0,no,false_positive
1770339221260_0244_1066_09-012.jpg,raw,FP,printedonbox,90,0.298095703125,,0.0,0.0,no,false_positive
1770339221260_0244_1066_09-012.jpg,raw,FP,printedonbox,91,0.29345703125,,0.0,0.0,no,false_positive
1770339221260_0244_1066_09-012.jpg,raw,FP,handwritten,92,0.29150390625,,0.0,0.0,no,false_positive
1770339221260_0244_1066_09-012.jpg,raw,FP,printedonbox,93,0.291015625,,0.0,0.0,no,false_positive
1770339221260_0244_1066_09-012.jpg,raw,FP,other,94,0.280029296875,,0.0,0.0,no,false_positive
1770339221260_0244_1066_09-012.jpg,raw,FP,other,95,0.276123046875,,0.0,0.0,no,false_positive
1770339221260_0244_1066_09-012.jpg,raw,FP,printedonbox,97,0.2744140625,,0.0,0.0,no,false_positive
1770339221260_0244_1066_09-012.jpg,raw,FP,handwritten,98,0.271728515625,,0.0,0.0,no,false_positive
1770339221260_0244_1066_09-012.jpg,raw,FP,handwritten,99,0.265869140625,,0.0,0.0,no,false_positive
1770339221260_0244_1066_09-012.jpg,raw,FP,other,100,0.26416015625,,0.0,0.0,no,false_positive
1770339221260_0244_1066_09-012.jpg,raw,FP,printedonbox,101,0.261962890625,,0.0,0.0,no,false_positive
1770339221260_0244_1066_09-012.jpg,raw,FP,printedonbox,102,0.260498046875,,0.0,0.0,no,false_positive
1770339221260_0244_1066_09-012.jpg,raw,FP,printedonbox,103,0.2578125,,0.0,0.0,no,false_positive
1770339221260_0244_1066_09-012.jpg,raw,FP,other,104,0.255859375,,0.0,0.0,no,false_positive
1770339221260_0244_1066_09-012.jpg,raw,FP,printedonbox,105,0.255126953125,,0.025818018825638726,0.0,no,false_positive
1770339221260_0244_1066_09-012.jpg,raw,FP,pallet,107,0.253173828125,,0.0,0.0,no,false_positive
1770339221260_0244_1066_09-012.jpg,raw,FN,other,,,1770339221260_0244_1066_09-012.jpg|OD|215,0.0,0.0,no,detection_missed
1770339221260_0244_1066_09-012.jpg,raw,FN,other,,,1770339221260_0244_1066_09-012.jpg|OD|217,0.0,0.0,no,detection_missed
1770339221260_0244_1066_09-012.jpg,raw,FN,other,,,1770339221260_0244_1066_09-012.jpg|OD|219,0.0,0.0,no,detection_missed
1770339221260_0244_1066_09-012.jpg,raw,FN,other,,,1770339221260_0244_1066_09-012.jpg|OD|235,0.0,0.0,no,detection_missed
1770339221260_0244_1071_09-011.jpg,raw,TP,pallet,0,0.83056640625,1770339221260_0244_1071_09-011.jpg|OD|5,0.9393593061951663,1.0,yes,
1770339221260_0244_1071_09-011.jpg,raw,TP,pallet,1,0.822265625,1770339221260_0244_1071_09-011.jpg|OD|1,0.9745443455797933,1.0,yes,
1770339221260_0244_1071_09-011.jpg,raw,TP,pallet,2,0.7998046875,1770339221260_0244_1071_09-011.jpg|OD|3,0.9577454919181538,0.978125,no,
1770339221260_0244_1071_09-011.jpg,buffered,TP,pallet,0,0.83056640625,1770339221260_0244_1071_09-011.jpg|OD|5,0.5593922651933702,1.0,yes,
1770339221260_0244_1071_09-011.jpg,buffered,TP,pallet,1,0.822265625,1770339221260_0244_1071_09-011.jpg|OD|1,0.6531645265233492,1.0,yes,
1770339221260_0244_1071_09-011.jpg,buffered,TP,pallet,2,0.7998046875,1770339221260_0244_1071_09-011.jpg|OD|3,0.5958946949451299,1.0,yes,
1770339221260_0244_1071_09-011.jpg,raw,FP,pallet,3,0.76953125,,0.0,0.0,no,false_positive
1770339221260_0244_1071_09-011.jpg,raw,FP,pallet,4,0.66748046875,,0.0,0.0,no,false_positive
1770339221260_0244_1071_09-011.jpg,raw,FP,pallet,5,0.476806640625,,0.0,0.0,no,false_positive
1770339221260_0244_1071_09-011.jpg,raw,FP,printedonbox,6,0.403564453125,,0.0,0.0,no,false_positive
1770339221260_0244_1071_09-011.jpg,raw,FP,printedonbox,9,0.3671875,,0.0,0.0,no,false_positive
1770339221260_0244_1071_09-011.jpg,raw,FP,pallet,11,0.34619140625,,0.0,0.0,no,false_positive
1770339221260_0244_1071_09-011.jpg,raw,FP,pallet,12,0.33349609375,,0.0,0.0,no,false_positive
1770339221260_0244_1071_09-011.jpg,raw,FP,printedonbox,14,0.298828125,,0.0,0.0,no,false_positive
1770339221260_0244_1071_09-011.jpg,raw,FP,other,16,0.2890625,,0.0,0.0,no,false_positive
1770339221260_0244_1071_09-011.jpg,raw,FP,handwritten,17,0.26318359375,,0.0,0.0,no,false_positive
1770339221260_0244_1071_09-011.jpg,raw,FP,printedonbox,18,0.257080078125,,0.0,0.0,no,false_positive
1770339221260_0244_1098_09-010.jpg,raw,FP,pallet,0,0.85009765625,,0.0,0.0,no,false_positive
1770339221260_0244_1098_09-010.jpg,raw,FP,rdc,1,0.75341796875,,0.0,0.0,no,false_positive
1770339221260_0244_1098_09-010.jpg,raw,FP,rdc,2,0.73193359375,,0.0,0.0,no,false_positive
1770339221260_0244_1098_09-010.jpg,raw,FP,printedonbox,3,0.64697265625,,0.0,0.0,no,false_positive
1770339221260_0244_1098_09-010.jpg,raw,FP,printedonbox,4,0.576171875,,0.0,0.0,no,false_positive
1770339221260_0244_1098_09-010.jpg,raw,FP,handwritten,5,0.57568359375,,0.0,0.0,no,false_positive
1770339221260_0244_1098_09-010.jpg,raw,FP,pallet,18,0.42333984375,,0.0,0.0,no,false_positive
1770339221260_0244_1098_09-010.jpg,raw,FP,handwritten,19,0.39404296875,,0.0,0.0,no,false_positive
1770339221260_0244_1098_09-010.jpg,raw,FP,pallet,20,0.36767578125,,0.0,0.0,no,false_positive
1770339221260_0244_1098_09-010.jpg,raw,FP,pallet,22,0.262939453125,,0.0,0.0,no,false_positive
1770339221260_0244_1106_09-009.jpg,raw,TP,pallet,1,0.83740234375,1770339221260_0244_1106_09-009.jpg|OD|6,0.9296086017183339,0.996875,no,
1770339221260_0244_1106_09-009.jpg,raw,TP,pallet,2,0.8349609375,1770339221260_0244_1106_09-009.jpg|OD|8,0.9644585963814397,0.9912415110757997,no,
1770339221260_0244_1106_09-009.jpg,raw,TP,pallet,3,0.8310546875,1770339221260_0244_1106_09-009.jpg|OD|9,0.9075114971895759,1.0,yes,
1770339221260_0244_1106_09-009.jpg,raw,TP,pallet,4,0.8232421875,1770339221260_0244_1106_09-009.jpg|OD|4,0.9621078580800785,0.9674418604651163,no,
1770339221260_0244_1106_09-009.jpg,raw,TP,pallet,7,0.77978515625,1770339221260_0244_1106_09-009.jpg|OD|2,0.9036846300042916,0.9287379497196144,no,
1770339221260_0244_1106_09-009.jpg,buffered,TP,pallet,1,0.83740234375,1770339221260_0244_1106_09-009.jpg|OD|6,0.5576085323719393,1.0,yes,
1770339221260_0244_1106_09-009.jpg,buffered,TP,pallet,2,0.8349609375,1770339221260_0244_1106_09-009.jpg|OD|8,0.5820121548421192,1.0,yes,
1770339221260_0244_1106_09-009.jpg,buffered,TP,pallet,3,0.8310546875,1770339221260_0244_1106_09-009.jpg|OD|9,0.543451652386781,1.0,yes,
1770339221260_0244_1106_09-009.jpg,buffered,TP,pallet,4,0.8232421875,1770339221260_0244_1106_09-009.jpg|OD|4,0.6107855107855108,1.0,yes,
1770339221260_0244_1106_09-009.jpg,buffered,TP,pallet,7,0.77978515625,1770339221260_0244_1106_09-009.jpg|OD|2,0.6981480666871949,1.0,yes,
1770339221260_0244_1106_09-009.jpg,raw,FP,pallet,0,0.84619140625,,0.0,0.0,no,false_positive
1770339221260_0244_1106_09-009.jpg,raw,FP,pallet,5,0.8056640625,,0.0,0.0,no,false_positive
1770339221260_0244_1106_09-009.jpg,raw,FP,pallet,6,0.7890625,,0.0,0.0,no,false_positive
1770339221260_0244_1106_09-009.jpg,raw,FP,pallet,8,0.7158203125,,0.0,0.0,no,false_positive
1770339221260_0244_1106_09-009.jpg,raw,FP,pallet,9,0.513671875,,0.0,0.0,no,false_positive
1770339221260_0244_1106_09-009.jpg,raw,FP,rdc,10,0.351318359375,,0.0,0.0,no,false_positive
1770339221260_0244_1106_09-009.jpg,raw,FP,printedonbox,11,0.349609375,,0.0,0.0,no,false_positive
1770339221260_0244_1106_09-009.jpg,raw,FP,pallet,12,0.3291015625,,0.0,0.0,no,false_positive
1770339221260_0244_1106_09-009.jpg,raw,FP,printedonbox,13,0.2978515625,,0.0,0.0,no,false_positive
1770339221260_0244_1106_09-009.jpg,raw,FP,printedonbox,14,0.2763671875,,0.0,0.0,no,false_positive
1770339221260_0244_1106_09-009.jpg,raw,FP,printedonbox,15,0.271728515625,,0.0,0.0,no,false_positive
1770339221260_0244_1106_09-009.jpg,raw,FP,other,16,0.26220703125,,0.0,0.0,no,false_positive
1770339221260_0244_1135_09-008.jpg,raw,TP,pallet,0,0.87109375,1770339221260_0244_1135_09-008.jpg|OD|3,0.9560005543237251,0.998046875,no,
1770339221260_0244_1135_09-008.jpg,raw,TP,pallet,1,0.8291015625,1770339221260_0244_1135_09-008.jpg|OD|1,0.9679283830466922,0.9808996800301149,no,
1770339221260_0244_1135_09-008.jpg,buffered,TP,pallet,0,0.87109375,1770339221260_0244_1135_09-008.jpg|OD|3,0.5691816778178075,1.0,yes,
1770339221260_0244_1135_09-008.jpg,buffered,TP,pallet,1,0.8291015625,1770339221260_0244_1135_09-008.jpg|OD|1,0.5960126718598557,1.0,yes,
1770339221260_0244_1143_09-007.jpg,raw,TP,pallet,0,0.84375,1770339221260_0244_1143_09-007.jpg|OD|3,0.9778284293410692,0.9939759036144579,no,
1770339221260_0244_1143_09-007.jpg,raw,TP,pallet,1,0.8388671875,1770339221260_0244_1143_09-007.jpg|OD|1,0.9566422313606293,0.9752563226247437,no,
1770339221260_0244_1143_09-007.jpg,raw,TP,pallet,2,0.82568359375,1770339221260_0244_1143_09-007.jpg|OD|5,0.9871615778620368,0.99644128113879,no,
1770339221260_0244_1143_09-007.jpg,raw,TP,pallet,5,0.736328125,1770339221260_0244_1143_09-007.jpg|OD|7,0.8828900357284637,0.9411764705882353,no,
1770339221260_0244_1143_09-007.jpg,buffered,TP,pallet,0,0.84375,1770339221260_0244_1143_09-007.jpg|OD|3,0.5888496124031007,1.0,yes,
1770339221260_0244_1143_09-007.jpg,buffered,TP,pallet,1,0.8388671875,1770339221260_0244_1143_09-007.jpg|OD|1,0.5986496624156039,1.0,yes,
1770339221260_0244_1143_09-007.jpg,buffered,TP,pallet,2,0.82568359375,1770339221260_0244_1143_09-007.jpg|OD|5,0.5887026642422326,1.0,yes,
1770339221260_0244_1143_09-007.jpg,buffered,TP,pallet,5,0.736328125,1770339221260_0244_1143_09-007.jpg|OD|7,0.6658213581290504,1.0,yes,
1770339221260_0244_1143_09-007.jpg,raw,FP,pallet,3,0.80419921875,,0.0,0.0,no,false_positive
1770339221260_0244_1143_09-007.jpg,raw,FP,pallet,4,0.7412109375,,0.0,0.0,no,false_positive
1770339221260_0244_1143_09-007.jpg,raw,FP,pallet,6,0.529296875,,0.0,0.0,no,false_positive
1770339221260_0244_1143_09-007.jpg,raw,FP,handwritten,7,0.489990234375,,0.0,0.0,no,false_positive
1770339221260_0244_1143_09-007.jpg,raw,FP,pallet,8,0.330322265625,,0.0,0.0,no,false_positive
1770339221260_0244_1172_09-006.jpg,raw,TP,pallet,1,0.85400390625,1770339221260_0244_1172_09-006.jpg|OD|1,0.9886094992477972,0.9886094992477972,no,
1770339221260_0244_1172_09-006.jpg,raw,TP,handwritten,22,0.274169921875,1770339221260_0244_1172_09-006.jpg|OD|10,0.7032227032227032,1.0,yes,
1770339221260_0244_1172_09-006.jpg,buffered,TP,pallet,1,0.85400390625,1770339221260_0244_1172_09-006.jpg|OD|1,0.5985335734499614,1.0,yes,
1770339221260_0244_1172_09-006.jpg,buffered,TP,handwritten,22,0.274169921875,1770339221260_0244_1172_09-006.jpg|OD|10,0.4177142857142857,1.0,yes,
1770339221260_0244_1172_09-006.jpg,raw,FP,pallet,0,0.8798828125,,0.0,0.0,no,false_positive
1770339221260_0244_1172_09-006.jpg,raw,FP,rdc,19,0.43505859375,,0.0,0.0,no,false_positive
1770339221260_0244_1172_09-006.jpg,raw,FP,printedonbox,20,0.385986328125,,0.0,0.0,no,false_positive
1770339221260_0244_1172_09-006.jpg,raw,FP,printedonbox,21,0.315185546875,,0.0,0.0,no,false_positive
1770339221260_0244_1172_09-006.jpg,raw,FN,handwritten,,,1770339221260_0244_1172_09-006.jpg|OD|5,0.0,0.0,no,detection_missed
1770339221260_0244_1172_09-006.jpg,raw,FN,handwritten,,,1770339221260_0244_1172_09-006.jpg|OD|14,0.0,0.0,no,detection_missed
1770339221260_0244_1172_09-006.jpg,raw,FN,handwritten,,,1770339221260_0244_1172_09-006.jpg|OD|16,0.0,0.0,no,detection_missed
1770339221260_0244_1172_09-006.jpg,raw,FN,handwritten,,,1770339221260_0244_1172_09-006.jpg|OD|18,0.0,0.0,no,detection_missed
1770339221260_0244_1178_09-005.jpg,raw,TP,pallet,0,0.87255859375,1770339221260_0244_1178_09-005.jpg|OD|1,0.960728363117549,0.9919354838709677,no,
1770339221260_0244_1178_09-005.jpg,buffered,TP,pallet,0,0.87255859375,1770339221260_0244_1178_09-005.jpg|OD|1,0.5812387531201022,1.0,yes,
1770339221260_0244_1178_09-005.jpg,raw,FP,pallet,1,0.84375,,0.0,0.0,no,false_positive
1770339221260_0244_1178_09-005.jpg,raw,FP,pallet,2,0.8056640625,,0.0,0.0,no,false_positive
1770339221260_0244_1178_09-005.jpg,raw,FP,pallet,3,0.77880859375,,0.0,0.0,no,false_positive
1770339221260_0244_1178_09-005.jpg,raw,FP,pallet,4,0.75830078125,,0.0,0.0,no,false_positive
1770339221260_0244_1178_09-005.jpg,raw,FP,handwritten,5,0.379150390625,,0.0,0.0,no,false_positive
1770339221260_0244_1178_09-005.jpg,raw,FP,handwritten,6,0.3544921875,,0.0,0.0,no,false_positive
1770339221260_0244_1178_09-005.jpg,raw,FP,printedonbox,7,0.267333984375,,0.0,0.0,no,false_positive
1770339221260_0244_1178_09-005.jpg,raw,FP,handwritten,8,0.255859375,,0.0,0.0,no,false_positive
1770339221260_0244_1211_09-004.jpg,raw,TP,pallet,0,0.8759765625,1770339221260_0244_1211_09-004.jpg|OD|3,0.9347826086956522,0.9784871077974526,no,
1770339221260_0244_1211_09-004.jpg,raw,TP,pallet,1,0.83203125,1770339221260_0244_1211_09-004.jpg|OD|1,0.9296444311055649,0.9625468164794008,no,
1770339221260_0244_1211_09-004.jpg,buffered,TP,pallet,0,0.8759765625,1770339221260_0244_1211_09-004.jpg|OD|3,0.5783275392783033,1.0,yes,
1770339221260_0244_1211_09-004.jpg,buffered,TP,pallet,1,0.83203125,1770339221260_0244_1211_09-004.jpg|OD|1,0.5972687577536607,1.0,yes,
1770339221260_0244_1211_09-004.jpg,raw,FP,pallet,2,0.80615234375,,0.0,0.0,no,false_positive
1770339221260_0244_1211_09-004.jpg,raw,FP,pallet,3,0.802734375,,0.0,0.0,no,false_positive
1770339221260_0244_1211_09-004.jpg,raw,FP,pallet,4,0.66796875,,0.0,0.0,no,false_positive
1770339221260_0244_1211_09-004.jpg,raw,FP,rdc,5,0.65869140625,,0.0,0.0,no,false_positive
1770339221260_0244_1211_09-004.jpg,raw,FP,rdc,11,0.4287109375,,0.0,0.0,no,false_positive
1770339221260_0244_1211_09-004.jpg,raw,FP,printedonbox,14,0.27392578125,,0.0,0.0,no,false_positive
1770339221260_0244_1211_09-004.jpg,raw,FP,handwritten,15,0.258544921875,,0.0,0.0,no,false_positive
1770339221260_0244_1215_09-003.jpg,raw,TP,pallet,0,0.86083984375,1770339221260_0244_1215_09-003.jpg|OD|1,0.963663796929085,0.9767366546121876,no,
1770339221260_0244_1215_09-003.jpg,raw,TP,pallet,1,0.84619140625,1770339221260_0244_1215_09-003.jpg|OD|5,0.9889426606535516,0.991222339858386,no,
1770339221260_0244_1215_09-003.jpg,buffered,TP,pallet,0,0.86083984375,1770339221260_0244_1215_09-003.jpg|OD|1,0.6013892946408284,1.0,yes,
1770339221260_0244_1215_09-003.jpg,buffered,TP,pallet,1,0.84619140625,1770339221260_0244_1215_09-003.jpg|OD|5,0.5971054649145224,1.0,yes,
1770339221260_0244_1215_09-003.jpg,raw,FP,pallet,2,0.8369140625,,0.0,0.0,no,false_positive
1770339221260_0244_1215_09-003.jpg,raw,FP,pallet,3,0.81787109375,,0.0,0.0,no,false_positive
1770339221260_0244_1215_09-003.jpg,raw,FP,pallet,4,0.56591796875,,0.0,0.0,no,false_positive
1770339221260_0244_1215_09-003.jpg,raw,FP,printedonbox,5,0.370361328125,,0.0,0.0,no,false_positive
1770339221260_0244_1215_09-003.jpg,raw,FP,handwritten,6,0.341796875,,0.0,0.0,no,false_positive
1770339221260_0244_1215_09-003.jpg,raw,FP,printedonbox,7,0.302734375,,0.0,0.0,no,false_positive
1770339221260_0244_1215_09-003.jpg,raw,FP,printedonbox,8,0.27978515625,,0.0,0.0,no,false_positive
1770339221260_0244_1215_09-003.jpg,raw,FN,other,,,1770339221260_0244_1215_09-003.jpg|OD|2,0.0,0.0,no,detection_missed
1770339221260_0244_1246_09-002.jpg,raw,TP,pallet,0,0.830078125,1770339221260_0244_1246_09-002.jpg|OD|3,0.9860708159086776,0.9980237154150198,no,
1770339221260_0244_1246_09-002.jpg,raw,TP,pallet,1,0.830078125,1770339221260_0244_1246_09-002.jpg|OD|35,0.934362025424817,0.9800439974858579,no,
1770339221260_0244_1246_09-002.jpg,raw,TP,pallet,2,0.82421875,1770339221260_0244_1246_09-002.jpg|OD|27,0.9607448129100904,0.9752376152073733,no,
1770339221260_0244_1246_09-002.jpg,raw,TP,pallet,3,0.81982421875,1770339221260_0244_1246_09-002.jpg|OD|15,0.9568279388355603,0.9690278456277479,no,
1770339221260_0244_1246_09-002.jpg,raw,TP,rdc,4,0.8125,1770339221260_0244_1246_09-002.jpg|OD|60,0.9083139727846,1.0,yes,
1770339221260_0244_1246_09-002.jpg,raw,TP,pallet,5,0.8037109375,1770339221260_0244_1246_09-002.jpg|OD|23,0.9670381949164062,0.9864352729121413,no,
1770339221260_0244_1246_09-002.jpg,raw,TP,pallet,6,0.80029296875,1770339221260_0244_1246_09-002.jpg|OD|31,0.9403373728413432,0.9728813559322034,no,
1770339221260_0244_1246_09-002.jpg,raw,TP,pallet,7,0.79833984375,1770339221260_0244_1246_09-002.jpg|OD|11,0.9488205922865014,0.9488205922865014,no,
1770339221260_0244_1246_09-002.jpg,raw,TP,rdc,8,0.79736328125,1770339221260_0244_1246_09-002.jpg|OD|63,0.9139839034205232,0.9518072289156626,no,
1770339221260_0244_1246_09-002.jpg,raw,TP,pallet,9,0.78857421875,1770339221260_0244_1246_09-002.jpg|OD|7,0.9442899702085402,0.9442899702085402,no,
1770339221260_0244_1246_09-002.jpg,raw,TP,pallet,10,0.77490234375,1770339221260_0244_1246_09-002.jpg|OD|19,0.9531848463395596,0.959349593495935,no,
1770339221260_0244_1246_09-002.jpg,raw,TP,rdc,11,0.76611328125,1770339221260_0244_1246_09-002.jpg|OD|73,0.8742761068559686,0.9554920375663536,no,
1770339221260_0244_1246_09-002.jpg,raw,TP,rdc,12,0.76416015625,1770339221260_0244_1246_09-002.jpg|OD|77,0.9219858156028369,1.0,yes,
